id,split,landmark_id,landmark_name,new_path
train_130230_13,train,130230,Museum of Cham Sculpture,../../data/landmark_vietnam_dataset_split\train\130230\train_130230_13.jpg
train_130230_14,train,130230,Museum of Cham Sculpture,../../data/landmark_vietnam_dataset_split\train\130230\train_130230_14.jpg
train_130230_15,train,130230,Museum of Cham Sculpture,../../data/landmark_vietnam_dataset_split\train\130230\train_130230_15.jpg
train_131182_1,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_1.jpg
train_131182_2,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_2.jpg
train_131182_3,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_3.jpg
train_131182_4,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_4.jpg
train_131182_5,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_5.jpg
train_131182_6,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_6.jpg
train_131182_7,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_7.jpg
train_131182_8,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_8.jpg
train_131182_9,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_9.jpg
train_131182_10,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_10.jpg
train_131182_11,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_11.jpg
train_131182_12,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_12.jpg
train_131182_13,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_13.jpg
train_131182_14,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_14.jpg
train_131182_15,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_15.jpg
train_131182_16,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_16.jpg
train_131182_17,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_17.jpg
train_131182_18,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_18.jpg
train_131182_19,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_19.jpg
train_131182_20,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_20.jpg
train_131182_21,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_21.jpg
train_131182_22,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_22.jpg
train_131182_23,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_23.jpg
train_131182_24,train,131182,National Library of Vietnam,../../data/landmark_vietnam_dataset_split\train\131182\train_131182_24.jpg
train_133325_1,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_1.jpg
train_133325_2,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_2.jpg
train_133325_3,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_3.jpg
train_133325_4,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_4.jpg
train_133325_5,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_5.jpg
train_133325_6,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_6.jpg
train_133325_7,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_7.jpg
train_133325_8,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_8.jpg
train_133325_9,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_9.jpg
train_133325_10,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_10.jpg
train_133325_11,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_11.jpg
train_133325_12,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_12.jpg
train_133325_13,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_13.jpg
train_133325_14,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_14.jpg
train_133325_15,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_15.jpg
train_133325_16,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_16.jpg
train_133325_17,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_17.jpg
train_133325_18,train,133325,Bai Chay Bridge,../../data/landmark_vietnam_dataset_split\train\133325\train_133325_18.jpg
train_133572_1,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_1.jpg
train_133572_2,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_2.jpg
train_133572_3,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_3.jpg
train_133572_4,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_4.jpg
train_133572_5,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_5.jpg
train_133572_6,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_6.jpg
train_133572_7,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_7.jpg
train_133572_8,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_8.jpg
train_133572_9,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_9.jpg
train_133572_10,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_10.jpg
train_133572_11,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_11.jpg
train_133572_12,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_12.jpg
train_133572_13,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_13.jpg
train_133572_14,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_14.jpg
train_133572_15,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_15.jpg
train_133572_16,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_16.jpg
train_133572_17,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_17.jpg
train_133572_18,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_18.jpg
train_133572_19,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_19.jpg
train_133572_20,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_20.jpg
train_133572_21,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_21.jpg
train_133572_22,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_22.jpg
train_133572_23,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_23.jpg
train_133572_24,train,133572,Đền Mẫu Âu Cơ,../../data/landmark_vietnam_dataset_split\train\133572\train_133572_24.jpg
train_133933_1,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_1.jpg
train_133933_2,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_2.jpg
train_133933_3,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_3.jpg
train_133933_4,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_4.jpg
train_133933_5,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_5.jpg
train_133933_6,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_6.jpg
train_133933_7,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_7.jpg
train_133933_8,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_8.jpg
train_133933_9,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_9.jpg
train_133933_10,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_10.jpg
train_133933_11,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_11.jpg
train_133933_12,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_12.jpg
train_133933_13,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_13.jpg
train_133933_14,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_14.jpg
train_133933_15,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_15.jpg
train_133933_16,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_16.jpg
train_133933_17,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_17.jpg
train_133933_18,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_18.jpg
train_133933_19,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_19.jpg
train_133933_20,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_20.jpg
train_133933_21,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_21.jpg
train_133933_22,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_22.jpg
train_133933_23,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_23.jpg
train_133933_24,train,133933,Lotte Center Hanoi,../../data/landmark_vietnam_dataset_split\train\133933\train_133933_24.jpg
train_134053_1,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_1.jpg
train_134053_2,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_2.jpg
train_134053_3,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_3.jpg
train_134053_4,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_4.jpg
train_134053_5,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_5.jpg
train_134053_6,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_6.jpg
train_134053_7,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_7.jpg
train_134053_8,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_8.jpg
train_134053_9,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_9.jpg
train_134053_10,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_10.jpg
train_134053_11,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_11.jpg
train_134053_12,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_12.jpg
train_134053_13,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_13.jpg
train_134053_14,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_14.jpg
train_134053_15,train,134053,Kim Bồng Village,../../data/landmark_vietnam_dataset_split\train\134053\train_134053_15.jpg
train_134422_1,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_1.jpg
train_134422_2,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_2.jpg
train_134422_3,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_3.jpg
train_134422_4,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_4.jpg
train_134422_5,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_5.jpg
train_134422_6,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_6.jpg
train_134422_7,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_7.jpg
train_134422_8,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_8.jpg
train_134422_9,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_9.jpg
train_134422_10,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_10.jpg
train_134422_11,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_11.jpg
train_134422_12,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_12.jpg
train_134422_13,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_13.jpg
train_134422_14,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_14.jpg
train_134422_15,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_15.jpg
train_134422_16,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_16.jpg
train_134422_17,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_17.jpg
train_134422_18,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_18.jpg
train_134422_19,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_19.jpg
train_134422_20,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_20.jpg
train_134422_21,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_21.jpg
train_134422_22,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_22.jpg
train_134422_23,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_23.jpg
train_134422_24,train,134422,Trấn Quốc Pagoda,../../data/landmark_vietnam_dataset_split\train\134422\train_134422_24.jpg
train_134878_1,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_1.jpg
train_134878_2,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_2.jpg
train_134878_3,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_3.jpg
train_134878_4,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_4.jpg
train_134878_5,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_5.jpg
train_134878_6,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_6.jpg
train_134878_7,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_7.jpg
train_134878_8,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_8.jpg
train_134878_9,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_9.jpg
train_134878_10,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_10.jpg
train_134878_11,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_11.jpg
train_134878_12,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_12.jpg
train_134878_13,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_13.jpg
train_134878_14,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_14.jpg
train_134878_15,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_15.jpg
train_134878_16,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_16.jpg
train_134878_17,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_17.jpg
train_134878_18,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_18.jpg
train_134878_19,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_19.jpg
train_134878_20,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_20.jpg
train_134878_21,train,134878,Turtle Tower,../../data/landmark_vietnam_dataset_split\train\134878\train_134878_21.jpg
train_135320_1,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_1.jpg
train_135320_2,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_2.jpg
train_135320_3,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_3.jpg
train_135320_4,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_4.jpg
train_135320_5,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_5.jpg
train_135320_6,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_6.jpg
train_135320_7,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_7.jpg
train_135320_8,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_8.jpg
train_135320_9,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_9.jpg
train_135320_10,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_10.jpg
train_135320_11,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_11.jpg
train_135320_12,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_12.jpg
train_135320_13,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_13.jpg
train_135320_14,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_14.jpg
train_135320_15,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_15.jpg
train_135320_16,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_16.jpg
train_135320_17,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_17.jpg
train_135320_18,train,135320,"Quan Am Pagoda, Ho Chi Minh City",../../data/landmark_vietnam_dataset_split\train\135320\train_135320_18.jpg
train_136317_1,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_1.jpg
train_136317_2,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_2.jpg
train_136317_3,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_3.jpg
train_136317_4,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_4.jpg
train_136317_5,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_5.jpg
train_136317_6,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_6.jpg
train_136317_7,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_7.jpg
train_136317_8,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_8.jpg
train_136317_9,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_9.jpg
train_136317_10,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_10.jpg
train_136317_11,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_11.jpg
train_136317_12,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_12.jpg
train_136317_13,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_13.jpg
train_136317_14,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_14.jpg
train_136317_15,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_15.jpg
train_136317_16,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_16.jpg
train_136317_17,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_17.jpg
train_136317_18,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_18.jpg
train_136317_19,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_19.jpg
train_136317_20,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_20.jpg
train_136317_21,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_21.jpg
train_136317_22,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_22.jpg
train_136317_23,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_23.jpg
train_136317_24,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_24.jpg
train_136317_25,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_25.jpg
train_136317_26,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_26.jpg
train_136317_27,train,136317,Bình An Cemetery,../../data/landmark_vietnam_dataset_split\train\136317\train_136317_27.jpg
train_136610_1,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_1.jpg
train_136610_2,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_2.jpg
train_136610_3,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_3.jpg
train_136610_4,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_4.jpg
train_136610_5,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_5.jpg
train_136610_6,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_6.jpg
train_136610_7,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_7.jpg
train_136610_8,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_8.jpg
train_136610_9,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_9.jpg
train_136610_10,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_10.jpg
train_136610_11,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_11.jpg
train_136610_12,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_12.jpg
train_136610_13,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_13.jpg
train_136610_14,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_14.jpg
train_136610_15,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_15.jpg
train_136610_16,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_16.jpg
train_136610_17,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_17.jpg
train_136610_18,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_18.jpg
train_136610_19,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_19.jpg
train_136610_20,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_20.jpg
train_136610_21,train,136610,The Rockpile,../../data/landmark_vietnam_dataset_split\train\136610\train_136610_21.jpg
train_137130_1,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_1.jpg
train_137130_2,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_2.jpg
train_137130_3,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_3.jpg
train_137130_4,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_4.jpg
train_137130_5,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_5.jpg
train_137130_6,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_6.jpg
train_137130_7,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_7.jpg
train_137130_8,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_8.jpg
train_137130_9,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_9.jpg
train_137130_10,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_10.jpg
train_137130_11,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_11.jpg
train_137130_12,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_12.jpg
train_137130_13,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_13.jpg
train_137130_14,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_14.jpg
train_137130_15,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_15.jpg
train_137130_16,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_16.jpg
train_137130_17,train,137130,Linh Phuoc Pagoda,../../data/landmark_vietnam_dataset_split\train\137130\train_137130_17.jpg
